Id,Speed,RPM,Engine Load,gear_labels
144013,4,877,34,1st gear
144129,10,1301,57,2nd gear
144128,20,1981,0,4th gear
144127,26,1824,51,4th gear
136884,28,1946,41,4th gear
136883,29,1322,37,2nd gear
136881,33,1474,42,3rd gear
136880,33,1516,48,3rd gear
136877,41,1834,40,4th gear
136903,41,1802,40,4th gear
136899,41,1784,40,4th gear
136898,40,1785,37,4th gear
136897,36,1655,25,3rd gear
136894,41,1777,36,4th gear
144126,45,2091,41,5th gear
136961,45,2091,41,5th gear
136960,48,1528,30,3rd gear
144124,48,1528,30,3rd gear
136959,47,1564,0,3rd gear
144212,47,1564,0,3rd gear
144211,49,1564,12,3rd gear
136958,49,1564,12,3rd gear
136957,49,1561,0,3rd gear
144210,49,1561,0,3rd gear
144209,47,1473,0,3rd gear
144208,46,0,5,reverse gear
144301,46,0,14,reverse gear
144300,45,1467,5,3rd gear
144299,43,1361,0,2nd gear
144298,38,1236,60,2nd gear
144297,38,1233,53,2nd gear
144362,40,1294,65,2nd gear
144361,41,1317,5,2nd gear
144360,39,1249,5,2nd gear
144359,38,1252,70,2nd gear
144358,41,1315,44,2nd gear
137006,36,909,0,1st gear
137005,38,1725,51,4th gear
137004,46,2081,55,5th gear
137034,52,2147,2,5th gear
137033,48,1536,0,3rd gear
137032,43,1398,61,2nd gear
137031,43,1388,48,2nd gear
137030,47,1535,25,3rd gear
144405,49,1593,34,3rd gear
144404,49,1592,34,3rd gear
144403,53,1710,53,4th gear
144402,55,1763,38,4th gear
144401,54,1738,32,4th gear
144498,53,1726,31,4th gear
144453,53,1726,31,4th gear
144452,58,1871,50,4th gear
144497,58,1871,50,4th gear
144496,60,1954,30,4th gear
144451,60,1954,30,4th gear
144495,62,1993,30,4th gear
144450,62,1993,30,4th gear
144449,55,1779,0,4th gear
144494,55,1779,0,4th gear
144575,53,1740,7,4th gear
144574,53,1703,43,4th gear
144573,57,1839,51,4th gear
144572,61,907,10,1st gear
144571,64,1550,79,3rd gear
144658,68,1652,79,3rd gear
144657,70,1708,34,4th gear
144656,67,1576,7,3rd gear
144655,56,1383,9,2nd gear
137186,56,1383,9,2nd gear
144654,57,1388,65,2nd gear
137185,57,1388,65,2nd gear
144699,54,1287,12,2nd gear
137184,54,1287,12,2nd gear
137198,53,1286,77,2nd gear
137197,53,1289,50,2nd gear
137196,51,1231,0,2nd gear
137195,46,1496,31,3rd gear
137237,43,1410,18,3rd gear
137236,44,1410,51,3rd gear
137235,47,1512,50,3rd gear
137234,50,1622,43,3rd gear
137233,50,1628,2,3rd gear
137232,49,1581,20,3rd gear
137259,48,1533,16,3rd gear
144698,48,1533,16,3rd gear
144697,47,1506,16,3rd gear
137258,47,1506,16,3rd gear
137257,50,1644,16,3rd gear
144696,50,1644,16,3rd gear
144695,52,1674,27,4th gear
137256,52,1674,27,4th gear
137295,56,1751,27,4th gear
137294,64,2017,67,4th gear
137293,67,2175,68,5th gear
137292,62,2010,0,4th gear
137291,65,2010,49,4th gear
144775,64,2124,39,5th gear
144774,66,2134,0,5th gear
144773,66,1602,31,3rd gear
144772,66,1602,32,3rd gear
144771,66,1645,37,3rd gear
144852,68,1654,24,3rd gear
137352,68,1700,33,4th gear
144850,68,1700,33,4th gear
137351,70,1699,22,4th gear
144849,70,1699,22,4th gear
144848,70,1693,28,4th gear
137350,70,1693,28,4th gear
137349,65,1567,0,3rd gear
144847,65,1567,0,3rd gear
137348,64,1544,10,3rd gear
145034,64,1544,10,3rd gear
145033,59,1429,0,3rd gear
137347,59,1429,0,3rd gear
137385,54,1318,0,2nd gear
137384,50,1222,0,2nd gear
137383,53,1291,47,2nd gear
137382,52,1263,0,2nd gear
137391,48,1187,0,2nd gear
137390,48,1171,12,2nd gear
137389,50,1221,52,2nd gear
137388,51,1211,14,2nd gear
145032,48,1135,0,2nd gear
145031,47,1507,53,3rd gear
145030,50,1603,24,3rd gear
145029,49,1560,25,3rd gear
145081,50,1595,19,3rd gear
145080,49,1585,57,3rd gear
145079,53,1726,56,4th gear
137438,53,1726,56,4th gear
137437,56,1795,28,4th gear
145078,56,1795,28,4th gear
145077,52,1672,0,4th gear
137436,52,1672,0,4th gear
137435,52,1692,50,4th gear
145151,52,1692,50,4th gear
137434,55,1761,53,4th gear
145150,55,1761,53,4th gear
145149,60,1929,6,4th gear
137433,60,1929,6,4th gear
137490,62,1973,14,4th gear
137489,62,1978,9,4th gear
137488,60,1920,3,4th gear
137487,59,1910,51,4th gear
137517,63,2021,47,4th gear
137516,63,2028,39,5th gear
137515,62,1331,0,2nd gear
137514,63,1544,7,3rd gear
137569,65,1569,40,3rd gear
137568,67,1631,40,3rd gear
137567,57,1381,0,2nd gear
137566,51,887,24,1st gear
137565,38,909,23,1st gear
137601,8,921,23,1st gear
137602,19,919,22,1st gear
137600,3,921,25,1st gear
137599,0,881,24,1st gear
137598,0,759,44,1st gear
137639,0,778,42,1st gear
137638,0,772,43,1st gear
137637,0,786,41,1st gear
137636,0,777,41,1st gear
137634,0,772,43,1st gear
137689,0,786,43,1st gear
137688,0,781,44,1st gear
137687,0,0,41,reverse gear
137686,0,768,43,1st gear
137685,0,768,43,1st gear
137735,0,774,45,1st gear
137734,0,772,46,1st gear
137732,0,787,43,1st gear
137731,0,776,47,1st gear
137726,0,780,46,1st gear
137765,0,783,43,1st gear
137764,0,772,45,1st gear
137763,0,787,43,1st gear
137762,0,777,48,1st gear
137761,0,778,45,1st gear
137834,0,802,65,1st gear
137832,5,900,53,1st gear
137831,4,919,30,1st gear
137830,2,921,27,1st gear
137829,1,922,26,1st gear
137885,0,743,44,1st gear
137884,0,773,44,1st gear
137883,0,785,44,1st gear
137882,0,774,47,1st gear
137881,0,781,44,1st gear
137931,0,785,46,1st gear
137930,0,773,45,1st gear
137929,0,785,45,1st gear
137928,0,769,46,1st gear
137925,0,778,42,1st gear
137979,13,1703,53,4th gear
137978,24,1705,63,4th gear
137976,40,2421,1,5th gear
137975,45,2039,0,5th gear
137971,44,1940,12,4th gear
138025,41,1873,16,4th gear
138024,46,1680,0,4th gear
138023,41,1325,0,2nd gear
138022,39,1244,2,2nd gear
138020,40,1295,36,2nd gear
138110,42,1385,71,2nd gear
145148,42,1385,71,2nd gear
145147,47,1514,73,3rd gear
138109,47,1514,73,3rd gear
138108,49,1551,3,3rd gear
145228,49,1551,3,3rd gear
145227,45,1431,10,3rd gear
138107,45,1431,10,3rd gear
138106,45,1478,69,3rd gear
145226,45,1478,69,3rd gear
145225,47,1548,12,3rd gear
145224,52,1681,40,4th gear
145305,50,1605,11,3rd gear
145304,47,1509,12,3rd gear
145303,48,1571,47,3rd gear
145302,53,1704,45,4th gear
145301,56,1801,44,4th gear
145405,58,1857,44,4th gear
145404,57,0,29,reverse gear
145403,61,1922,64,4th gear
145402,71,2271,83,5th gear
145398,72,1726,83,4th gear
138205,72,1738,11,4th gear
138204,66,1738,0,4th gear
138203,61,1468,0,3rd gear
138262,59,1431,14,3rd gear
138261,59,1431,8,3rd gear
138260,59,1280,0,2nd gear
138259,58,1481,69,3rd gear
138258,58,1540,34,3rd gear
138289,61,1491,38,3rd gear
138290,61,1484,0,3rd gear
138288,67,1626,85,3rd gear
138287,69,1634,36,3rd gear
138286,72,1772,3,4th gear
145494,66,1604,0,3rd gear
138369,66,1604,0,3rd gear
145493,59,1432,0,3rd gear
138368,59,1432,0,3rd gear
138367,56,1375,61,2nd gear
145492,56,1375,61,2nd gear
138366,54,1111,0,2nd gear
145491,54,1111,0,2nd gear
138365,51,1656,61,3rd gear
145490,51,1656,61,3rd gear
145564,52,1675,25,4th gear
145563,56,1824,100,4th gear
145562,67,2164,86,5th gear
145561,70,2273,96,5th gear
145560,67,2155,0,5th gear
145641,57,1816,0,4th gear
138454,49,1560,0,3rd gear
138453,48,1574,71,3rd gear
138452,59,1927,100,4th gear
138451,72,2345,96,5th gear
138450,75,1839,98,4th gear
138449,80,1938,28,4th gear
138509,79,1910,9,4th gear
138508,75,1824,0,4th gear
138507,71,1728,0,4th gear
138506,69,1673,3,4th gear
145640,67,1628,0,3rd gear
138575,67,1628,0,3rd gear
145639,65,1579,11,3rd gear
138572,65,1579,11,3rd gear
145638,66,1609,7,3rd gear
138571,66,1609,7,3rd gear
145637,56,1359,0,2nd gear
138570,56,1359,0,2nd gear
138579,49,877,23,1st gear
138578,49,914,21,1st gear
138577,50,917,20,1st gear
138576,46,917,21,1st gear
138574,43,918,21,1st gear
145716,41,919,21,1st gear
145715,38,920,21,1st gear
145714,39,917,21,1st gear
145713,40,919,21,1st gear
145712,40,920,21,1st gear
145790,39,1027,21,1st gear
138636,48,2208,99,5th gear
138635,56,1786,20,4th gear
138634,56,1666,0,3rd gear
138633,47,1509,4,3rd gear
138632,46,1490,8,3rd gear
138631,42,1345,0,2nd gear
138647,38,1253,31,2nd gear
138646,38,1256,32,2nd gear
138645,38,1209,32,2nd gear
138684,31,1518,0,3rd gear
138683,35,1522,47,3rd gear
138682,39,1894,54,4th gear
138681,44,0,45,reverse gear
138680,51,1658,45,3rd gear
138722,52,1660,12,3rd gear
138721,3,1645,9,3rd gear
138720,3,1664,5,3rd gear
138719,51,1684,37,4th gear
138718,53,1702,33,4th gear
138777,55,1811,41,4th gear
138776,57,1842,31,4th gear
138775,60,1927,26,4th gear
138774,60,1927,6,4th gear
138773,57,1818,26,4th gear
138795,59,1919,82,4th gear
138794,72,2345,87,5th gear
138793,73,1791,14,4th gear
138792,76,1842,3,4th gear
138791,64,1565,0,3rd gear
138823,59,1419,0,3rd gear
145789,59,1419,0,3rd gear
145788,53,1338,14,2nd gear
138822,53,1338,14,2nd gear
145787,57,1394,76,2nd gear
138821,57,1394,76,2nd gear
138820,59,1421,4,3rd gear
145786,59,1421,4,3rd gear
145873,60,1452,63,3rd gear
138819,60,1452,63,3rd gear
138856,63,1491,7,3rd gear
138855,60,1469,24,3rd gear
138854,58,1413,0,3rd gear
138853,54,1296,0,2nd gear
138850,51,1236,52,2nd gear
138894,54,1308,56,2nd gear
138893,55,1337,40,2nd gear
138892,58,1396,44,2nd gear
138891,57,1387,2,2nd gear
138890,55,1342,26,2nd gear
138934,56,1371,65,2nd gear
138933,59,1423,45,3rd gear
138932,61,1493,56,3rd gear
138931,61,1498,55,3rd gear
138930,62,1512,60,3rd gear
138973,59,1433,5,3rd gear
138972,56,1357,52,2nd gear
138971,54,1314,31,2nd gear
138970,54,1315,50,2nd gear
138969,54,1325,76,2nd gear
139006,56,1366,60,2nd gear
139005,57,1394,23,2nd gear
139004,58,1427,81,3rd gear
139003,61,1487,33,3rd gear
139002,59,1374,0,2nd gear
145872,52,1276,0,2nd gear
145871,51,1216,0,2nd gear
145870,50,1249,47,2nd gear
145868,52,1288,47,2nd gear
145936,53,1253,47,2nd gear
145935,49,1246,0,2nd gear
139068,43,912,0,1st gear
139067,47,1523,4,3rd gear
139066,47,1523,1,3rd gear
139065,46,1298,1,2nd gear
139103,31,1152,24,2nd gear
139102,30,1388,22,2nd gear
139101,30,1388,24,2nd gear
139100,34,1495,45,3rd gear
139099,34,1731,37,4th gear
139126,41,1883,45,4th gear
139125,43,1411,0,3rd gear
139124,43,1375,16,2nd gear
139123,43,1377,28,2nd gear
139121,44,1434,45,3rd gear
139195,48,1558,43,3rd gear
145934,48,1558,43,3rd gear
145933,51,1657,41,3rd gear
139194,51,1657,41,3rd gear
139193,53,1703,31,4th gear
145932,53,1703,31,4th gear
146033,55,1780,38,4th gear
139192,55,1780,38,4th gear
146032,58,1888,43,4th gear
139191,58,1888,43,4th gear
139215,57,1837,5,4th gear
139212,64,2080,84,5th gear
139211,69,1869,0,4th gear
139210,70,1704,65,4th gear
139208,70,1702,62,4th gear
139265,72,1762,57,4th gear
139264,72,1760,32,4th gear
139263,72,1754,8,4th gear
139262,71,1166,0,2nd gear
139259,70,906,21,1st gear
139280,71,917,20,1st gear
139279,65,916,21,1st gear
139278,60,917,21,1st gear
139277,59,919,21,1st gear
139276,57,919,21,1st gear
139303,54,917,22,1st gear
139302,36,920,22,1st gear
139301,32,1437,35,3rd gear
139300,34,1587,32,3rd gear
139299,44,1979,72,4th gear
139343,50,2272,49,5th gear
139342,52,2356,41,5th gear
139341,50,2241,1,5th gear
139340,42,1885,0,4th gear
139339,34,1573,17,3rd gear
139360,40,1814,44,4th gear
139359,34,1428,0,3rd gear
139358,24,901,23,1st gear
139357,22,916,22,1st gear
139356,26,1167,80,2nd gear
139389,27,1227,6,2nd gear
139388,18,871,24,1st gear
139387,15,1082,23,2nd gear
139386,15,1102,27,2nd gear
139385,14,977,12,1st gear
139418,13,995,23,1st gear
139417,13,928,81,1st gear
139416,17,1250,3,2nd gear
139415,24,1596,49,3rd gear
139414,27,1859,30,4th gear
139459,23,1496,2,3rd gear
139458,12,874,25,1st gear
139457,10,832,62,1st gear
139456,10,889,75,1st gear
139455,10,841,70,1st gear
139481,0,922,79,1st gear
139480,0,924,74,1st gear
139479,17,1227,70,2nd gear
139478,17,1107,46,2nd gear
139477,21,1787,72,4th gear
146031,33,1492,52,3rd gear
139514,33,1492,52,3rd gear
146030,39,1749,32,4th gear
139513,39,1749,32,4th gear
139512,39,1766,38,4th gear
146029,39,1766,38,4th gear
139511,40,1782,7,4th gear
146141,40,1782,7,4th gear
139510,36,1647,45,3rd gear
146140,36,1647,45,3rd gear
146139,41,1874,30,4th gear
146138,42,1878,8,4th gear
146137,40,1811,3,4th gear
146254,35,1544,0,3rd gear
146253,22,935,22,1st gear
146252,23,1608,45,3rd gear
139591,23,1589,0,3rd gear
139590,15,1113,52,2nd gear
139589,23,1637,16,3rd gear
139588,25,1781,33,4th gear
139625,29,2037,21,5th gear
139624,29,2054,1,5th gear
139623,26,1815,0,4th gear
139622,20,1390,0,2nd gear
139621,12,851,26,1st gear
139661,17,1244,52,2nd gear
146251,17,1244,52,2nd gear
139660,20,1365,9,2nd gear
146250,20,1365,9,2nd gear
146355,20,1378,6,2nd gear
139659,20,1378,6,2nd gear
139658,21,1489,14,3rd gear
146354,21,1489,14,3rd gear
146353,20,1434,0,3rd gear
139657,20,1434,0,3rd gear
139759,17,1170,0,2nd gear
146352,17,1170,0,2nd gear
146351,12,859,24,1st gear
139758,12,859,24,1st gear
146463,10,789,94,1st gear
139757,10,789,94,1st gear
146462,13,906,21,1st gear
139756,13,906,21,1st gear
139755,18,922,23,1st gear
146461,18,922,23,1st gear
146460,18,922,23,1st gear
139754,18,922,23,1st gear
139771,6,920,22,1st gear
139770,2,913,40,1st gear
139769,4,909,45,1st gear
139768,11,1534,50,3rd gear
146459,16,1312,37,2nd gear
146585,26,1771,10,4th gear
146584,26,1848,0,4th gear
146583,23,1647,12,3rd gear
146582,30,2140,46,5th gear
146581,35,1600,60,3rd gear
139840,37,880,20,1st gear
139839,26,907,21,1st gear
139838,15,916,21,1st gear
139837,14,917,23,1st gear
139836,12,920,22,1st gear
139869,4,918,22,1st gear
139868,2,921,23,1st gear
139867,0,921,21,1st gear
139866,0,756,39,1st gear
139909,0,778,40,1st gear
139908,0,777,40,1st gear
139907,0,778,40,1st gear
139906,0,778,41,1st gear
139905,0,779,41,1st gear
139956,0,779,40,1st gear
139955,0,778,42,1st gear
139954,0,781,41,1st gear
139953,0,766,27,1st gear
139952,0,782,23,1st gear
140003,0,779,23,1st gear
140002,0,779,23,1st gear
140001,0,781,22,1st gear
140000,0,778,23,1st gear
139999,0,780,23,1st gear
140061,0,781,23,1st gear
140060,0,783,22,1st gear
140059,0,783,22,1st gear
140058,0,783,22,1st gear
140057,0,783,22,1st gear
140115,0,783,22,1st gear
140114,0,783,22,1st gear
140113,0,783,22,1st gear
140112,0,783,22,1st gear
140111,0,783,22,1st gear
140192,0,783,22,1st gear
140191,0,783,22,1st gear
140190,0,783,22,1st gear
140189,0,0,0,reverse gear
140188,0,0,0,reverse gear
140232,0,0,0,reverse gear
140231,0,0,0,reverse gear
140230,0,0,0,reverse gear
140229,0,0,0,reverse gear
140228,0,0,0,reverse gear
140255,0,0,0,reverse gear
140254,0,0,0,reverse gear
140253,0,0,0,reverse gear
140252,0,0,0,reverse gear
140251,0,0,0,reverse gear
140296,0,0,0,reverse gear
140295,0,0,0,reverse gear
140294,0,0,0,reverse gear
140293,0,0,0,reverse gear
140292,0,0,0,reverse gear
140341,0,0,0,reverse gear
140340,0,0,0,reverse gear
140339,0,0,0,reverse gear
140338,0,0,0,reverse gear
140337,0,0,0,reverse gear
140391,0,0,0,reverse gear
140390,0,0,0,reverse gear
140389,0,0,0,reverse gear
140388,0,0,0,reverse gear
140384,0,0,0,reverse gear
140445,0,0,0,reverse gear
140444,0,0,0,reverse gear
140443,0,0,0,reverse gear
140441,0,0,0,reverse gear
140437,0,0,0,reverse gear
140479,0,0,0,reverse gear
140478,0,0,0,reverse gear
140477,0,0,0,reverse gear
140476,0,0,0,reverse gear
140475,0,0,0,reverse gear
140530,0,0,0,reverse gear
140529,0,0,0,reverse gear
140528,0,0,0,reverse gear
140527,0,0,0,reverse gear
140526,0,0,0,reverse gear
140576,0,0,0,reverse gear
140575,0,0,0,reverse gear
140574,0,0,0,reverse gear
140573,0,0,0,reverse gear
140572,0,0,0,reverse gear
140628,0,0,0,reverse gear
140627,0,0,0,reverse gear
140625,0,0,0,reverse gear
140626,0,0,0,reverse gear
140624,0,0,0,reverse gear
140679,0,0,0,reverse gear
140678,0,0,0,reverse gear
140677,0,0,0,reverse gear
140676,0,0,0,reverse gear
140675,0,0,0,reverse gear
140722,0,0,0,reverse gear
146702,0,0,0,reverse gear
146701,0,0,0,reverse gear
140721,0,0,0,reverse gear
146700,0,0,0,reverse gear
140720,0,0,0,reverse gear
140766,0,0,0,reverse gear
140719,0,0,0,reverse gear
227164,4,1350,0,2nd gear
227163,21,1470,25,3rd gear
227162,19,1391,26,2nd gear
227161,26,1890,66,4th gear
227156,28,1986,3,4th gear
227180,21,1483,0,3rd gear
227179,14,995,0,1st gear
227178,12,821,86,1st gear
227177,18,1297,72,2nd gear
227176,20,1423,45,3rd gear
227253,19,1358,44,2nd gear
227315,19,1358,44,2nd gear
227252,16,1141,45,2nd gear
227366,16,1141,45,2nd gear
227365,9,924,45,1st gear
227251,9,924,45,1st gear
227364,3,916,48,1st gear
227250,3,916,48,1st gear
227363,0,816,43,1st gear
227248,0,816,43,1st gear
227376,0,778,47,1st gear
227374,2,867,40,1st gear
227411,1,882,54,1st gear
227439,7,904,76,1st gear
227460,3,912,57,1st gear
227492,3,899,66,1st gear
227514,7,953,96,1st gear
227536,14,1794,38,4th gear
227567,11,1352,31,2nd gear
227619,9,1175,41,2nd gear
227651,7,796,41,1st gear
227679,7,930,48,1st gear
227718,4,908,52,1st gear
227314,4,908,52,1st gear
227735,2,921,50,1st gear
227313,2,921,50,1st gear
227312,3,888,70,1st gear
227779,3,888,70,1st gear
227311,8,962,96,1st gear
227796,8,962,96,1st gear
227310,16,1797,8,4th gear
227823,16,1797,8,4th gear
227308,14,969,67,1st gear
227850,14,969,67,1st gear
227324,18,1295,46,2nd gear
227319,19,1345,26,2nd gear
227318,20,1438,40,3rd gear
227317,22,1516,25,3rd gear
227316,20,1483,28,3rd gear
227882,21,1498,20,3rd gear
228006,19,1362,45,2nd gear
228005,21,1465,26,3rd gear
228004,19,1333,1,2nd gear
228021,19,1346,41,2nd gear
228050,23,1639,41,3rd gear
227368,29,1996,38,4th gear
227367,28,1302,14,2nd gear
227384,24,1109,0,2nd gear
227383,22,992,70,1st gear
227379,21,990,76,1st gear
227377,22,990,74,1st gear
227416,22,990,35,1st gear
227415,21,847,29,1st gear
227414,14,961,31,1st gear
227413,14,961,30,1st gear
227412,11,843,68,1st gear
227448,4,917,43,1st gear
227446,0,889,40,1st gear
227445,0,779,46,1st gear
227444,0,781,43,1st gear
227440,0,778,45,1st gear
227465,0,780,44,1st gear
227464,0,779,44,1st gear
227463,0,777,43,1st gear
227462,0,781,44,1st gear
227461,0,778,44,1st gear
227497,3,769,54,1st gear
227496,1,933,46,1st gear
227495,0,776,49,1st gear
227494,0,771,54,1st gear
227493,1,903,55,1st gear
227519,3,934,53,1st gear
227518,6,949,59,1st gear
227517,7,915,45,1st gear
227516,1,914,49,1st gear
227515,2,908,60,1st gear
227541,1,914,49,1st gear
227540,6,937,59,1st gear
227539,6,848,78,1st gear
227538,17,1758,1,4th gear
227537,24,1735,59,4th gear
227572,28,1264,31,2nd gear
227571,29,1332,9,2nd gear
227570,29,1316,25,2nd gear
227569,30,1408,9,3rd gear
227568,24,1070,3,2nd gear
227602,19,842,29,1st gear
227601,16,901,40,1st gear
227600,9,901,71,1st gear
227599,14,1033,86,1st gear
227598,11,786,71,1st gear
227624,11,900,46,1st gear
227623,14,1012,29,1st gear
227622,13,941,12,1st gear
227621,13,907,24,1st gear
227620,10,824,61,1st gear
227656,14,938,0,1st gear
227655,12,876,34,1st gear
227654,13,933,30,1st gear
227653,6,851,55,1st gear
227652,12,880,97,1st gear
227688,15,1100,64,2nd gear
227687,18,1155,32,2nd gear
227686,13,986,0,1st gear
227685,15,1043,43,1st gear
227680,13,941,13,1st gear
227723,12,900,25,1st gear
227722,12,876,45,1st gear
227721,12,0,64,reverse gear
227720,10,0,55,reverse gear
227719,12,869,49,1st gear
227740,12,947,58,1st gear
227739,13,924,60,1st gear
227738,8,927,43,1st gear
227737,9,951,49,1st gear
227736,8,895,55,1st gear
227784,13,980,40,1st gear
227783,12,915,44,1st gear
227782,11,920,44,1st gear
227781,14,922,44,1st gear
227780,11,923,44,1st gear
227801,6,922,44,1st gear
227800,1,916,45,1st gear
227799,1,903,45,1st gear
227798,6,919,41,1st gear
227797,6,905,55,1st gear
227828,5,857,47,1st gear
227827,3,864,59,1st gear
227826,13,1607,31,3rd gear
227825,16,1198,33,2nd gear
227824,25,1662,14,3rd gear
227856,14,883,32,1st gear
227855,6,852,69,1st gear
227854,8,920,43,1st gear
227852,8,952,41,1st gear
227851,14,990,98,1st gear
227887,22,1515,20,3rd gear
227886,26,1751,15,4th gear
227885,13,865,34,1st gear
227884,21,1522,60,3rd gear
227883,22,1514,34,3rd gear
227908,13,893,29,1st gear
227907,3,854,56,1st gear
227906,4,911,69,1st gear
227905,15,1890,56,4th gear
227904,18,1310,60,2nd gear
228076,18,1303,34,2nd gear
227948,18,1303,34,2nd gear
228124,21,1479,45,3rd gear
227947,21,1479,45,3rd gear
227946,25,1734,29,4th gear
228151,25,1734,29,4th gear
227945,29,2086,76,5th gear
228179,29,2086,76,5th gear
227943,35,1609,41,3rd gear
228208,35,1609,41,3rd gear
228232,36,1615,6,3rd gear
228253,34,1556,40,3rd gear
228289,24,1002,0,1st gear
228314,9,747,97,1st gear
228366,15,1012,95,1st gear
228565,9,876,34,1st gear
228555,9,876,34,1st gear
227986,10,975,87,1st gear
227985,18,1241,25,2nd gear
227984,18,1208,25,2nd gear
227983,16,1157,25,2nd gear
227982,8,892,18,1st gear
227981,7,1294,40,2nd gear
228009,17,1561,0,3rd gear
228008,23,1476,69,3rd gear
228007,23,1476,69,3rd gear
228033,14,988,30,1st gear
228032,15,988,46,1st gear
228031,23,1627,5,3rd gear
228029,0,1456,7,3rd gear
228023,11,869,38,1st gear
228061,6,763,98,1st gear
228060,9,849,98,1st gear
228058,18,1258,61,2nd gear
228054,19,1347,45,2nd gear
228052,17,1208,58,2nd gear
228081,16,1161,58,2nd gear
228080,13,783,26,1st gear
228079,6,892,43,1st gear
228078,8,1037,69,1st gear
228077,18,2034,5,5th gear
228109,16,1062,27,1st gear
228108,14,1022,20,1st gear
228107,10,783,55,1st gear
228105,10,909,39,1st gear
228100,5,841,41,1st gear
228136,1,916,40,1st gear
228135,0,1261,65,2nd gear
228134,5,913,45,1st gear
228133,3,918,41,1st gear
228126,0,905,40,1st gear
